SKU	DESCRIPCION	TIPO_PRECIO	PRECIO_NETO	PRECIO_BRUTO
FC10415	API BLANCA + TRIPACK SANI AIR LAVENDER (Incluye: 3 Latas Sani Air: Lavender)	DETALLE	24361	28990
FC10415	API BLANCA + TRIPACK SANI AIR LAVENDER (Incluye: 3 Latas Sani Air: Lavender)	MAYOR	0	0
FC10416	API BLANCA + TRIPACK SANI AIR NAVIDAD (Incluye: 3 Latas Sani Air: 2 Apple jack, 1 Cinnamon)	DETALLE	24361	28990
FC10416	API BLANCA + TRIPACK SANI AIR NAVIDAD (Incluye: 3 Latas Sani Air: 2 Apple jack, 1 Cinnamon)	MAYOR	0	0
FC10417	API BLANCA + TRIPACK SANI AIR NEW FRAGANCES (Incluye: 3 Latas Sani Air: Creamy caribbean, Cucumber melon y Jasmine)	DETALLE	24361	28990
FC10417	API BLANCA + TRIPACK SANI AIR NEW FRAGANCES (Incluye: 3 Latas Sani Air: Creamy caribbean, Cucumber melon y Jasmine)	MAYOR	0	0
FC10418	API BLANCA + TRIPACK SANI AIR NEW TROPICAL (Incluye: 3 Latas Sani Air: Piña colada, Tropicana y Tropical Fruit)	DETALLE	24361	28990
FC10418	API BLANCA + TRIPACK SANI AIR NEW TROPICAL (Incluye: 3 Latas Sani Air: Piña colada, Tropicana y Tropical Fruit)	MAYOR	0	0
FC10421	API BLANCA WISE (Incluye Adaptador- Solicitar bod)	DETALLE	13437	15990
FC10421	API BLANCA WISE (Incluye Adaptador- Solicitar bod)	MAYOR 12 UN.	11756	13990
FC10422	API BLANCA FAN *** NO INCLUYE CARGADOR***	DETALLE	11756	13990
FC10422	API BLANCA FAN *** NO INCLUYE CARGADOR***	MAYOR 12 UN.	10076	11990
FC10503	DISPENSADOR AUTOMÁTICO DE AROMAS AEROSOL PREMIUM BLANCO	DETALLE	14277	16990
FC10503	DISPENSADOR AUTOMÁTICO DE AROMAS AEROSOL PREMIUM BLANCO	MAYOR 12 UN.	11756	13990
FC10505	DISPENSADOR AUTOMÁTICO DE AROMAS AEROSOL BLANCO	DETALLE	9235	10990
FC10505	DISPENSADOR AUTOMÁTICO DE AROMAS AEROSOL BLANCO	MAYOR 12 UN.	7555	8990
FC10615	HUMIFICADOR AROMATIZADOR PARA AUTO USB	DETALLE	8395	9990
FC10615	HUMIFICADOR AROMATIZADOR PARA AUTO USB	MAYOR	0	0
FC11407	DISPENSADOR AROMABEAM NEGRO (USO CON TABLETAS -NI-)	DETALLE	75622	89990
FC11407	DISPENSADOR AROMABEAM NEGRO (USO CON TABLETAS -NI-)	MAYOR	0	0
FC13645	DISPENSADOR ELECTRICO BLANCO NEW	DETALLE	21000	24990
FC13645	DISPENSADOR ELECTRICO BLANCO NEW	MAYOR 6 UN.	20160	23990
FC14532	PACK VERANIEGO + DIFUSOR API BLANCO + TRIPACK CREAMIY CARIBBEAN, MANGO Y PINEAPLE	DETALLE	24361	28990
FC14532	PACK VERANIEGO + DIFUSOR API BLANCO + TRIPACK CREAMIY CARIBBEAN, MANGO Y PINEAPLE	MAYOR	0	0
FC14541	API BLANCA + TRIPACK SANI AIR OTOÑAL (Incluye: 3 Latas Sani Air: 2 Raine, 1 Fall Harvest)	DETALLE	24361	28990
FC14541	API BLANCA + TRIPACK SANI AIR OTOÑAL (Incluye: 3 Latas Sani Air: 2 Raine, 1 Fall Harvest)	MAYOR	0	0
FC10404	TRANSFORMADOR API	DETALLE	1681	2000
FC10404	TRANSFORMADOR API	MAYOR	0	0
FC10901	BACTERIOSTATICO VENTANA PROGRAMABLE 500ML	DETALLE	19319	22990
FC10901	BACTERIOSTATICO VENTANA PROGRAMABLE 500ML	MAYOR 6 UN.	16798	19990
FC10906	BACTERIOSTATICO DUO GOTEO 400ML (API + BACTERIOSTATICO)	DETALLE	26882	31990
FC10906	BACTERIOSTATICO DUO GOTEO 400ML (API + BACTERIOSTATICO)	MAYOR 6 UN.	26042	30990
FC10910	BACTERIOSTATICO GOTEO 1000ML	DETALLE	13437	15990
FC10910	BACTERIOSTATICO GOTEO 1000ML	MAYOR 6 UN.	11756	13990
FC10911	BACTERIOSTATICO VENTANA GOTEO 700ML	DETALLE	13437	15990
FC10911	BACTERIOSTATICO VENTANA GOTEO 700ML	MAYOR 6 UN.	11756	13990
FC10805	FILTRO PARA JARRO PURIFICADOR DE AGUA	DETALLE	5874	6990
FC10805	FILTRO PARA JARRO PURIFICADOR DE AGUA	MAYOR	0	0
FC10006	DISPENSADOR JABÓN LÍQUIDO BLANCO CON NEGRO 1000 ML	DETALLE	7555	8990
FC10006	DISPENSADOR JABÓN LÍQUIDO BLANCO CON NEGRO 1000 ML	MAYOR 6 UN.	6714	7990
FC10010	JABONERA AUTOMÁTICA 1000ML	DETALLE	9235	10990
FC10010	JABONERA AUTOMÁTICA 1000ML	MAYOR	0	0
FC10017	DISPENSADOR JABÓN LÍQUIDO BLANCO 400 ML ABS	DETALLE	9655	11490
FC10017	DISPENSADOR JABÓN LÍQUIDO BLANCO 400 ML ABS	MAYOR 6 UN.	9235	10990
FC10018	DISPENSADOR JABÓN LÍQUIDO BLANCO 800 ML ABS	DETALLE	11336	13490
FC10018	DISPENSADOR JABÓN LÍQUIDO BLANCO 800 ML ABS	MAYOR 6 UN.	10916	12990
FC10019	DISPENSADOR JABÓN LÍQUIDO/ALCOHOL GEL NEGRO 800ML (CITY)	DETALLE	6294	7490
FC10019	DISPENSADOR JABÓN LÍQUIDO/ALCOHOL GEL NEGRO 800ML (CITY)	MAYOR 6 UN.	5454	6490
FC10020	DISPENSADOR JABÓN LÍQUIDO/ALCOHOL GEL FRONTAL ACERO INOXIDABLE PULIDO 800 ML	DETALLE	14277	16990
FC10020	DISPENSADOR JABÓN LÍQUIDO/ALCOHOL GEL FRONTAL ACERO INOXIDABLE PULIDO 800 ML	MAYOR 6 UN.	12597	14990
FC10021	DISPENSADOR JABÓN LÍQUIDO/ALCOHOL GEL FRONTAL ACERO INOXIDABLE NEGRO 800 ML	DETALLE	14277	16990
FC10021	DISPENSADOR JABÓN LÍQUIDO/ALCOHOL GEL FRONTAL ACERO INOXIDABLE NEGRO 800 ML	MAYOR 6 UN.	12597	14990
FC10022	JABONERA ACERO VERTICAL 1000ML MATE	DETALLE	10076	11990
FC10022	JABONERA ACERO VERTICAL 1000ML MATE	MAYOR	0	0
FC10023	DISPENSADOR JABÓN LÍQUIDO/ALCOHOL GEL BLANCO 500ML	DETALLE	5454	6490
FC10023	DISPENSADOR JABÓN LÍQUIDO/ALCOHOL GEL BLANCO 500ML	MAYOR 6 UN.	4613	5490
FC10024	DISPENSADOR JABÓN LÍQUIDO/ALCOHOL GEL NEGRO 500ML	DETALLE	5454	6490
FC10024	DISPENSADOR JABÓN LÍQUIDO/ALCOHOL GEL NEGRO 500ML	MAYOR 6 UN.	4613	5490
FC10025	JABONERA ACERO VERTICAL 500ML TERMINACION MATE	DETALLE	6714	7990
FC10025	JABONERA ACERO VERTICAL 500ML TERMINACION MATE	MAYOR	0	0
FC10026	JABONERA ACERO VERTICAL 800ML BRILLANTE	DETALLE	7975	9490
FC10026	JABONERA ACERO VERTICAL 800ML BRILLANTE	MAYOR 6 UN.	6714	7990
FC10028	JABONERA ACERO VERTICAL 1000ML BRILLANTE	DETALLE	9235	10990
FC10028	JABONERA ACERO VERTICAL 1000ML BRILLANTE	MAYOR 6 UN.	8395	9990
FC10029	DISPENSADOR JABÓN LÍQUIDO NEGRO 400 ML ABS	DETALLE	9655	11490
FC10029	DISPENSADOR JABÓN LÍQUIDO NEGRO 400 ML ABS	MAYOR 6 UN.	9235	10990
FC10030	JABONERA ACERO VERTICAL 800ML TERMINACION MATE	DETALLE	7555	8990
FC10030	JABONERA ACERO VERTICAL 800ML TERMINACION MATE	MAYOR	0	0
FC10031	DISPENSADOR DE JABON 1000ML CON APOYABRAZOS	DETALLE	14277	16990
FC10031	DISPENSADOR DE JABON 1000ML CON APOYABRAZOS	MAYOR 6 UN.	12597	14990
FC10032	DISPENSADOR DE JABON INDIVIDUAL	DETALLE	2513	2990
FC10032	DISPENSADOR DE JABON INDIVIDUAL	MAYOR 6 UN.	2345	2790
FC10033	DISPENSADOR DE JABON DOBLE	DETALLE	5706	6790
FC10033	DISPENSADOR DE JABON DOBLE	MAYOR 6 UN.	5454	6490
FC10034	DISPENSADOR DE JABON TRIPLE	DETALLE	9655	11490
FC10034	DISPENSADOR DE JABON TRIPLE	MAYOR 6 UN.	9235	10990
FC12466	DISPENSADOR JABÓN LÍQUIDO/ALCOHOL GEL BLANCO 800ML STREET (NOBRE),	DETALLE	5874	6990
FC12466	DISPENSADOR JABÓN LÍQUIDO/ALCOHOL GEL BLANCO 800ML STREET (NOBRE),	MAYOR 6 UN.	5034	5990
FC12467	DISPENSADOR JABÓN LÍQUIDO/ALCOHOL GEL NEGRO 800ML STREET (NOBRE)	DETALLE	5874	6990
FC12467	DISPENSADOR JABÓN LÍQUIDO/ALCOHOL GEL NEGRO 800ML STREET (NOBRE)	MAYOR 6 UN.	5034	5990
FC15268	DISPENSADOR JABÓN LÍQUIDO BLANCO 350 ML ABS	DETALLE	8815	10490
FC15268	DISPENSADOR JABÓN LÍQUIDO BLANCO 350 ML ABS	MAYOR 6 UN.	8395	9990
FC15251	SET DISPENSADOR DE JABÓN NOBRE 350 ML 3 PIEZAS PARA BAÑO BLANCO	DETALLE	2933	3490
FC15251	SET DISPENSADOR DE JABÓN NOBRE 350 ML 3 PIEZAS PARA BAÑO BLANCO	MAYOR 6 UN.	2513	2990
FC15252	SET DISPENSADOR DE JABÓN NOBRE 350 ML 3 PIEZAS PARA BAÑO NEGRO	DETALLE	2933	3490
FC15252	SET DISPENSADOR DE JABÓN NOBRE 350 ML 3 PIEZAS PARA BAÑO NEGRO	MAYOR 6 UN.	2513	2990
FC10035	DISPENSADOR JABÓN LÍQUIDO/ALCOHOL GEL FRONTAL ACERO INOXIDABLE PULIDO 800 ML	DETALLE	15118	17990
FC10035	DISPENSADOR JABÓN LÍQUIDO/ALCOHOL GEL FRONTAL ACERO INOXIDABLE PULIDO 800 ML	MAYOR 6 UN.	13437	15990
FC15253	DISPENSADOR DE JABÓN NOBRE 350 ML BLANCO	DETALLE	2092	2490
FC15253	DISPENSADOR DE JABÓN NOBRE 350 ML BLANCO	MAYOR 6 UN.	1672	1990
FC15254	DISPENSADOR DE JABÓN NOBRE 350 ML NEGRO	DETALLE	2092	2490
FC15254	DISPENSADOR DE JABÓN NOBRE 350 ML NEGRO	MAYOR 6 UN.	1672	1990
FC10105	DISP. PAPEL TOALLA PALANCA BLANCO MOD NUEVO 250MT	DETALLE	25202	29990
FC10105	DISP. PAPEL TOALLA PALANCA BLANCO MOD NUEVO 250MT	MAYOR 6 UN.	21840	25990
FC10106	DISP. PAPEL TOALLA EXTRACCIÓN CENTRAL	DETALLE	10916	12990
FC10106	DISP. PAPEL TOALLA EXTRACCIÓN CENTRAL	MAYOR	0	0
FC10109	DISP. PAPEL TOALLA AUTOCORTE BLANCO NOBRE BRAVE 200MTS	DETALLE	47891	56990
FC10109	DISP. PAPEL TOALLA AUTOCORTE BLANCO NOBRE BRAVE 200MTS	MAYOR 6 UN.	43689	51990
FC10110	DISP. PAPEL TOALLA PALANCA NEGRO MOD NUEVO 250MT	DETALLE	26042	30990
FC10110	DISP. PAPEL TOALLA PALANCA NEGRO MOD NUEVO 250MT	MAYOR 6 UN.	22681	26990
FC10111	DISP.PAPEL TOALLA AUTOCORTE NEGRO NOBRE BRAVE 200MTS	DETALLE	47891	56990
FC10111	DISP.PAPEL TOALLA AUTOCORTE NEGRO NOBRE BRAVE 200MTS	MAYOR 6 UN.	43689	51990
FC10120	DISP. PAPEL TOALLA PALANCA CLEAN MAKER BLANCO 200MTS	DETALLE	25202	29990
FC10120	DISP. PAPEL TOALLA PALANCA CLEAN MAKER BLANCO 200MTS	MAYOR 6 UN.	22681	26990
FC10121	DISP. PAPEL TOALLA PALANCA CLEAN MAKER NEGRO 200MTS	DETALLE	25202	29990
FC10121	DISP. PAPEL TOALLA PALANCA CLEAN MAKER NEGRO 200MTS	MAYOR 6 UN.	22681	26990
FC12952	DISP. PAPEL TOALLA PALANCA BLANCO NOBRE BRAVE 200MTS	DETALLE	27723	32990
FC12952	DISP. PAPEL TOALLA PALANCA BLANCO NOBRE BRAVE 200MTS	MAYOR 6 UN.	25202	29990
FC12953	DISP. PAPEL TOALLA PALANCA NEGRO NOBRE BRAVE 200MTS	DETALLE	27723	32990
FC12953	DISP. PAPEL TOALLA PALANCA NEGRO NOBRE BRAVE 200MTS	MAYOR 6 UN.	25202	29990
FC15051	DISPENSADOR PAPEL TOALLA + ROLLO TOALLA EXTRACCION CENTRAL 108MT (FC10106 + FC10107)	DETALLE	16798	19990
FC15051	DISPENSADOR PAPEL TOALLA + ROLLO TOALLA EXTRACCION CENTRAL 108MT (FC10106 + FC10107)	MAYOR 6 UN.	16378	19490
FC10124	DISP. TOALLA DE PAPEL INTERFOLEADO FRONTAL CLEAN MAKER BLANCO (PARA 250 HOJAS APROX)	DETALLE	5454	6490
FC10124	DISP. TOALLA DE PAPEL INTERFOLEADO FRONTAL CLEAN MAKER BLANCO (PARA 250 HOJAS APROX)	MAYOR 6 UN.	5034	5990
FC10125	DISP. TOALLA DE PAPEL INTERFOLEADO FRONTAL CLEAN MAKER BLUE/TRANSPARENT (PARA 250 HOJAS APROX)	DETALLE	5454	6490
FC10125	DISP. TOALLA DE PAPEL INTERFOLEADO FRONTAL CLEAN MAKER BLUE/TRANSPARENT (PARA 250 HOJAS APROX)	MAYOR 6 UN.	5034	5990
FC10127	DISP. TOALLA DE PAPEL INTERFOLEADO FRONTAL CLEAN MAKER BLANCO PLASTICO RESISTENTE (PARA 250 HOJAS APROX)	DETALLE	6294	7490
FC10127	DISP. TOALLA DE PAPEL INTERFOLEADO FRONTAL CLEAN MAKER BLANCO PLASTICO RESISTENTE (PARA 250 HOJAS APROX)	MAYOR 6 UN.	5874	6990
FC10129	DISP. TOALLA DE PAPEL INTERFOLEADO OVALADO CLEAN MAKER ABS (PARA 250 HOJAS APROX)	DETALLE	8395	9990
FC10129	DISP. TOALLA DE PAPEL INTERFOLEADO OVALADO CLEAN MAKER ABS (PARA 250 HOJAS APROX)	MAYOR 6 UN.	7134	8490
FC10203	DISP. TOALLA DE PAPEL INTERFOLEADO LISO CORTO BLANCO (PARA 250 HOJAS APROX)	DETALLE	6714	7990
FC10203	DISP. TOALLA DE PAPEL INTERFOLEADO LISO CORTO BLANCO (PARA 250 HOJAS APROX)	MAYOR 6 UN.	5874	6990
FC10204	DISP. TOALLA DE PAPEL INTERFOLEADO LISO LARGO (PARA 500 HOJAS APROX)	DETALLE	6714	7990
FC10204	DISP. TOALLA DE PAPEL INTERFOLEADO LISO LARGO (PARA 500 HOJAS APROX)	MAYOR 6 UN.	6294	7490
FC10205	DISP. TOALLA DE PAPEL INTERFOLEADO CORTO ACERO (PARA 250 HOJAS APROX)	DETALLE	9235	10990
FC10205	DISP. TOALLA DE PAPEL INTERFOLEADO CORTO ACERO (PARA 250 HOJAS APROX)	MAYOR 6 UN.	8815	10490
FC10206	DISP. TOALLA DE PAPEL INTERFOLEADO LARGO ACERO (PARA 500 HOJAS APROX)	DETALLE	14277	16990
FC10206	DISP. TOALLA DE PAPEL INTERFOLEADO LARGO ACERO (PARA 500 HOJAS APROX)	MAYOR 6 UN.	13437	15990
FC10213	DISP. TOALLA DE PAPEL INTERFOLEADO CORTO BLANCO NEGRO MOD NUEVO (PARA 250 HOJAS APROX)	DETALLE	9235	10990
FC10213	DISP. TOALLA DE PAPEL INTERFOLEADO CORTO BLANCO NEGRO MOD NUEVO (PARA 250 HOJAS APROX)	MAYOR 6 UN.	8395	9990
FC10215	carrt	DETALLE	16798	19990
FC10215	carrt	MAYOR	0	0
FC10216	DISP. TOALLA DE PAPEL INTERFOLEADO FRONTAL ACERO INOXIDABLE COLOR NEGRO (PARA 250 HOJAS APROX)	DETALLE	16798	19990
FC10216	DISP. TOALLA DE PAPEL INTERFOLEADO FRONTAL ACERO INOXIDABLE COLOR NEGRO (PARA 250 HOJAS APROX)	MAYOR	0	0
FC10217	DISP. TOALLA DE PAPEL INTERFOLEADO BLANCO (PARA 500 HOJAS APROX)	DETALLE	5874	6990
FC10217	DISP. TOALLA DE PAPEL INTERFOLEADO BLANCO (PARA 500 HOJAS APROX)	MAYOR 6 UN.	5034	5990
FC10218	DISP. TOALLA DE PAPEL INTERFOLEADO BLANCO CLASIC () (PARA 500 HOJAS APROX)	DETALLE	5034	5990
FC10218	DISP. TOALLA DE PAPEL INTERFOLEADO BLANCO CLASIC () (PARA 500 HOJAS APROX)	MAYOR 6 UN.	4613	5490
FC10219	DISP. TOALLA DE PAPEL INTERFOLEADO NEGRO (PARA 500 HOJAS APROX)	DETALLE	5034	5990
FC10219	DISP. TOALLA DE PAPEL INTERFOLEADO NEGRO (PARA 500 HOJAS APROX)	MAYOR 6 UN.	4613	5490
FC10225	DISP. TOALLA DE PAPEL INTERFOLEADO LISO CORTO GRIS TRANSPARENTE (PARA 250 HOJAS APROX)	DETALLE	6714	7990
FC10225	DISP. TOALLA DE PAPEL INTERFOLEADO LISO CORTO GRIS TRANSPARENTE (PARA 250 HOJAS APROX)	MAYOR 6 UN.	5874	6990
FC12954	DISP. TOALLA DE PAPEL INTERFOLEADO NEGRO CLASIC (PARA 500 HOJAS APROX)	DETALLE	5034	5990
FC12954	DISP. TOALLA DE PAPEL INTERFOLEADO NEGRO CLASIC (PARA 500 HOJAS APROX)	MAYOR 6 UN.	4613	5490
FC10128	DISP. DE PAPEL JUMBO ROLL OVALADO CLEAN MAKER BLANCO 500MTS ABS	DETALLE	10076	11990
FC10128	DISP. DE PAPEL JUMBO ROLL OVALADO CLEAN MAKER BLANCO 500MTS ABS	MAYOR 6 UN.	9655	11490
FC10122	DISPENSADOR PAPEL JUMBO ROLL CLEANMAKER BLANCO 500MTS (Solo Papel Aromaker)	DETALLE	5454	6490
FC10122	DISPENSADOR PAPEL JUMBO ROLL CLEANMAKER BLANCO 500MTS (Solo Papel Aromaker)	MAYOR 6 UN.	5034	5990
FC10123	DISPENSADOR PAPEL JUMBO ROLL CLEANMAKER BLUE/TRANSPARENT 500MTS (Solo Papel Aromaker)	DETALLE	5454	6490
FC10123	DISPENSADOR PAPEL JUMBO ROLL CLEANMAKER BLUE/TRANSPARENT 500MTS (Solo Papel Aromaker)	MAYOR 6 UN.	5034	5990
FC10126	DISPENSADOR PAPEL JUMBO ROLLMASTER CLEANMAKER BLANCO 500MTS (Solo Papel Aromaker)	DETALLE	5874	6990
FC10126	DISPENSADOR PAPEL JUMBO ROLLMASTER CLEANMAKER BLANCO 500MTS (Solo Papel Aromaker)	MAYOR 6 UN.	5454	6490
FC10300	DISP. DOBLE JUMBO ROLL NEGRO 500MTS	DETALLE	14277	16990
FC10300	DISP. DOBLE JUMBO ROLL NEGRO 500MTS	MAYOR 6 UN.	13437	15990
FC10303	DISP. JUMBO ROLL BLANCO 500MTS (Solo Papel Aromaker) Diametro Cilindro: 6,5cm	DETALLE	6714	7990
FC10303	DISP. JUMBO ROLL BLANCO 500MTS (Solo Papel Aromaker) Diametro Cilindro: 6,5cm	MAYOR 6 UN.	5874	6990
FC10304	DISP. JUMBO ROLL GRIS 500MTS (Solo Papel Aromaker) Diametro Cilindro: 6,5cm	DETALLE	6714	7990
FC10304	DISP. JUMBO ROLL GRIS 500MTS (Solo Papel Aromaker) Diametro Cilindro: 6,5cm	MAYOR 6 UN.	5874	6990
FC10306	DISPENSADOR JUMBO ROLL METALICO 500MTS	DETALLE	7555	8990
FC10306	DISPENSADOR JUMBO ROLL METALICO 500MTS	MAYOR 6 UN.	7134	8490
FC10312	DISP. JUMBO ROLL BLANCO CON NEGRO MOD NUEVO 200/300MTS	DETALLE	10076	11990
FC10312	DISP. JUMBO ROLL BLANCO CON NEGRO MOD NUEVO 200/300MTS	MAYOR 6 UN.	9655	11490
FC10315	DISPENSADOR PARA JUMBO ROLL BLANCO 500MTS	DETALLE	5034	5990
FC10315	DISPENSADOR PARA JUMBO ROLL BLANCO 500MTS	MAYOR 6 UN.	4613	5490
FC10316	DISPENSADOR JUMBO ROLL BLANCO CLASIC *1* 300MTS (Bck)	DETALLE	5034	5990
FC10316	DISPENSADOR JUMBO ROLL BLANCO CLASIC *1* 300MTS (Bck)	MAYOR 6 UN.	4613	5490
FC12950	DISPENSADOR JUMBO ROLL NEGRO NEW CLASIC 300MTS	DETALLE	5034	5990
FC12950	DISPENSADOR JUMBO ROLL NEGRO NEW CLASIC 300MTS	MAYOR 6 UN.	4613	5490
FC12461	DISP. DE SERVILLETAS INTERCALADAS CON PORTA SACHET NEW MODEL NEGRO	DETALLE	3773	4490
FC12461	DISP. DE SERVILLETAS INTERCALADAS CON PORTA SACHET NEW MODEL NEGRO	MAYOR 6 UN.	3185	3790
FC12470	DISP. DE SERVILLETAS INTERCALADAS CON PORTA SACHET NEW MODEL BLANCO	DETALLE	3773	4490
FC12470	DISP. DE SERVILLETAS INTERCALADAS CON PORTA SACHET NEW MODEL BLANCO	MAYOR 6 UN.	3185	3790
FC12947	DISP. DE SERVILLETAS INTERCALADAS NEW MODEL BLANCO	DETALLE	3353	3990
FC12947	DISP. DE SERVILLETAS INTERCALADAS NEW MODEL BLANCO	MAYOR 6 UN.	2933	3490
FC12948	DISP. DE SERVILLETAS INTERCALADAS NEW MODEL NEGRO	DETALLE	3353	3990
FC12948	DISP. DE SERVILLETAS INTERCALADAS NEW MODEL NEGRO	MAYOR 6 UN.	2933	3490
FC12995	DISP. TOALLA INTERFOLIADA SOBREMESA PLÁSTICO BLANCO	DETALLE	14697	17490
FC12995	DISP. TOALLA INTERFOLIADA SOBREMESA PLÁSTICO BLANCO	MAYOR 6 UN.	13437	15990
FC12996	DISP. PREMIUM ACERO INOXIDABLE PARA PAÑUELOS TISSUE / TOALLA INTERFOLIADA	DETALLE	11756	13990
FC12996	DISP. PREMIUM ACERO INOXIDABLE PARA PAÑUELOS TISSUE / TOALLA INTERFOLIADA	MAYOR 6 UN.	10916	12990
FC13480	DISP. DE SERVILLETAS INTERCALADAS ACERO INOXIDABLE	DETALLE	7555	8990
FC13480	DISP. DE SERVILLETAS INTERCALADAS ACERO INOXIDABLE	MAYOR 6 UN.	6714	7990
FC12332	SET K3 ATRIL Y DISPENSADOR ALCOHOL GEL 3 PIEZAS	DETALLE	21000	24990
FC12332	SET K3 ATRIL Y DISPENSADOR ALCOHOL GEL 3 PIEZAS	MAYOR	0	0
FC12335	ATRIL EXT. PARA TERMOMETROS	DETALLE	5034	5990
FC12335	ATRIL EXT. PARA TERMOMETROS	MAYOR	0	0
FC12346	K3X + ATRIL	DETALLE	6714	7990
FC12346	K3X + ATRIL	MAYOR	0	0
FC12347	K11+ PULVERIZADOR AUTOMÁTICO DE DESINFECCIÓN PARA LAVADO DE MANOS	DETALLE	29403	34990
FC12347	K11+ PULVERIZADOR AUTOMÁTICO DE DESINFECCIÓN PARA LAVADO DE MANOS	MAYOR	0	0
FC12348	DISPENSADOR AUTOMÁTICO DEL JABÓN TERMÓMETRO 1000ML F12	DETALLE	21000	24990
FC12348	DISPENSADOR AUTOMÁTICO DEL JABÓN TERMÓMETRO 1000ML F12	MAYOR	0	0
FC12351	K3 + ATRIL	DETALLE	10916	12990
FC12351	K3 + ATRIL	MAYOR	0	0
FC12352	K9 + ATRIL	DETALLE	16798	19990
FC12352	K9 + ATRIL	MAYOR	0	0
FC12353	K9 PRO + ATRIL	DETALLE	18479	21990
FC12353	K9 PRO + ATRIL	MAYOR	0	0
FC12355	K5 AUTOMATIC COUNTER TERMOMETRO DOBLE CARA	DETALLE	3000	3570
FC12355	K5 AUTOMATIC COUNTER TERMOMETRO DOBLE CARA	MAYOR	0	0
FC12356	F18 DISPENSADOR TERMOMETRO SOBREMESA	DETALLE	10916	12990
FC12356	F18 DISPENSADOR TERMOMETRO SOBREMESA	MAYOR	0	0
FC11301	TAPETE URINARIO V1-TAPETE URINARIO ROJO	DETALLE	2092	2490
FC11301	TAPETE URINARIO V1-TAPETE URINARIO ROJO	MAYOR 6 UN.	1672	1990
FC11305	TAPETE URINARIO V1-TAPETE URINARIO AMARILLO	DETALLE	2092	2490
FC11305	TAPETE URINARIO V1-TAPETE URINARIO AMARILLO	MAYOR 6 UN.	1672	1990
FC11306	TAPETE URINARIO V1-TAPETE URINARIO AZUL	DETALLE	2092	2490
FC11306	TAPETE URINARIO V1-TAPETE URINARIO AZUL	MAYOR 6 UN.	1672	1990
FC11307	TAPETE URINARIO V1-TAPETE URINARIO NARAJA	DETALLE	2092	2490
FC11307	TAPETE URINARIO V1-TAPETE URINARIO NARAJA	MAYOR 6 UN.	1672	1990
FC11311	TAPETE URINARIO NOBRE-TAPETE URINARIO AZUL NOBRE (MARINO)	DETALLE	1000	1190
FC11311	TAPETE URINARIO NOBRE-TAPETE URINARIO AZUL NOBRE (MARINO)	MAYOR 24 UN.	832	990
FC11312	TAPETE URINARIO NOBRE-TAPETE URINARIO VERDE NOBRE (MENTA)	DETALLE	1000	1190
FC11312	TAPETE URINARIO NOBRE-TAPETE URINARIO VERDE NOBRE (MENTA)	MAYOR 24 UN.	832	990
FC11325	TAPETE URINARIO V2-TAPETE URINARIO REDONDO NARANJA MANGO	DETALLE	1420	1690
FC11325	TAPETE URINARIO V2-TAPETE URINARIO REDONDO NARANJA MANGO	MAYOR 6 UN.	1084	1290
FC11326	TAPETE URINARIO V2-TAPETE URINARIO REDONDO MORADO LAVANDA	DETALLE	1420	1690
FC11326	TAPETE URINARIO V2-TAPETE URINARIO REDONDO MORADO LAVANDA	MAYOR 6 UN.	1084	1290
FC11327	TAPETE URINARIO V2-TAPETE URINARIO REDONDO VERDE MANZANA	DETALLE	1420	1690
FC11327	TAPETE URINARIO V2-TAPETE URINARIO REDONDO VERDE MANZANA	MAYOR 6 UN.	1084	1290
FC11328	TAPETE URINARIO V2-TAPETE URINARIO REDONDO AZUL MARINO	DETALLE	1420	1690
FC11328	TAPETE URINARIO V2-TAPETE URINARIO REDONDO AZUL MARINO	MAYOR 6 UN.	1084	1290
FC11324	TAPETE URINARIO V2-TAPETE URINARIO REDONDO AMARILLO LIMON	DETALLE	1420	1690
FC11324	TAPETE URINARIO V2-TAPETE URINARIO REDONDO AMARILLO LIMON	MAYOR 6 UN.	1084	1290
FC11329	TAPETE URINARIO FORMA V-TAPETE URINARIO ANTISALPICADURA AMARILLO CITRICO	DETALLE	2092	2490
FC11329	TAPETE URINARIO FORMA V-TAPETE URINARIO ANTISALPICADURA AMARILLO CITRICO	MAYOR 6 UN.	1672	1990
FC11330	TAPETE URINARIO FORMA V-TAPETE URINARIO ANTISALPICADURA NARANJA MANGO	DETALLE	2092	2490
FC11330	TAPETE URINARIO FORMA V-TAPETE URINARIO ANTISALPICADURA NARANJA MANGO	MAYOR 6 UN.	1672	1990
FC10324	PORTA ROLLO PAPEL HIGIENICO ACERO INOXIDABLE PREMIUN	DETALLE	5874	6990
FC10324	PORTA ROLLO PAPEL HIGIENICO ACERO INOXIDABLE PREMIUN	MAYOR 6 UN.	5034	5990
FC10330	DISP. COBERTOR W.C.	DETALLE	6714	7990
FC10330	DISP. COBERTOR W.C.	MAYOR 6 UN.	5874	6990
FC10331	COBERTOR W.C. 250 Hojas	DETALLE	3353	3990
FC10331	COBERTOR W.C. 250 Hojas	MAYOR 6 UN.	2933	3490
FC11323	VALVULA CON SENSOR PARA URINARIO V2	DETALLE	55454	65990
FC11323	VALVULA CON SENSOR PARA URINARIO V2	MAYOR 6 UN.	50412	59990
